datasource	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes	n_genes
LINCS_L1000_Kinase_Perturbations_up	MAP4K3_knockdown_96h_HT29	18/300	4.6574739832711085e-4	0.030306848562571286	2.4489795918367343	18.788246043634242	SPTBN5;SZT2;TNXB;LRP1;KCNC2;NOS3;INSRR;PTCH2;HUWE1;CACNA1B;ATP12A;SIPA1L3;CACNA1E;TIAM1;PDE3A;DPF3;TNR;PPFIA2	18
KEGG_2019_Human	Focal adhesion	12/199	0.003790088530496208	0.030719664931390323	2.4612860219464667	13.722570159837494	COL2A1;TNXB;PIK3CA;LAMA1;FLT4;LAMA4;FN1;FLNA;TNR;BRAF;COL6A5;ARHGAP35	12
LINCS_L1000_Kinase_Perturbations_up	GPR125_knockdown_96h_HT29	18/300	4.6574739832711085e-4	0.030857882172799854	2.4489795918367343	18.788246043634242	DNAH3;DNAI2;TNXB;MCF2;DNAH6;DLEC1;ATP10A;DNAH9;USH2A;GRM1;CACNA1G;MYO15A;CROCC;PDE3A;TSNAXIP1;NOS1;ANKS1B;SCN1A	18
PPI_Hub_Proteins	DLG4	20/409	0.002816778038835752	0.030984558427193276	1.995908387805	11.720296565336673	DYNC1H1;LRP1;CACNA2D1;NRXN1;MAGI2;HTT;KCNA5;GRIK2;ATP2B1;KALRN;GRIN2A;APC;LRRC7;LRFN1;CNTN1;TNR;NOS1;SPTBN1;ANKS1B;SHANK1	20
KEGG_2019_Human	ECM-receptor interaction	7/82	0.0039688933754320485	0.03134408101623259	3.4843205574912894	19.265742055340382	COL2A1;TNXB;LAMA1;LAMA4;FN1;TNR;COL6A5	7
LINCS_L1000_Kinase_Perturbations_up	RPS6KA3_knockdown_96h_HEPG2	18/300	4.6574739832711085e-4	0.03142932443525911	2.4489795918367343	18.788246043634242	ACHE;SPTBN5;ATP8A2;FAM13C;MCF2;VPS13C;CHAT;DICER1;ADAMTS12;ACVR1B;SPTB;CDH8;GRM1;ZNF814;PPP6R2;TSNAXIP1;ASTN2;SOX5	18
LINCS_L1000_Kinase_Perturbations_up	MAP4K3_knockdown_96h_A549	19/300	1.6493540044717456e-4	0.03163287364365811	2.5850340136054424	22.51553425716398	TRPC7;DST;FAM13C;INSRR;VPS13D;ABCC9;KALRN;AP3B2;CACNA1E;GRM1;LATS1;ADCY10;ZFYVE26;SCN10A;APC;FAM186A;TNR;SIGLEC1;SHANK1	19
WikiPathways_2019_Human	Rett syndrome causing genes WP4312	6/48	0.0010758795666264422	0.031738447215480046	5.1020408163265305	34.8704936246629	GRIN2A;TRRAP;HTT;BRAF;SYNE2;SCN1A	6
LINCS_L1000_Kinase_Perturbations_up	P2RX4_knockdown_96h_HEPG2	18/300	4.6574739832711085e-4	0.03202233055667909	2.4489795918367343	18.788246043634242	CHRNB2;ACHE;CR1;LAMA1;MCF2;NTRK3;CHD7;PKD1;CDH8;IFT88;TUBA3C;SCN11A;SCN7A;SIGLEC1;DOCK2;ANKS1B;CES1;EXPH5	18
LINCS_L1000_Kinase_Perturbations_up	HIPK1_knockdown_96h_HEPG2	18/300	4.6574739832711085e-4	0.032638144605846	2.4489795918367343	18.788246043634242	KRT4;CNTN5;MCF2;FLT4;PCDHGA1;SLC4A10;MYO5A;KALRN;SPTB;CACNA1G;ADAMTS20;ADCY10;GRIN2A;LRRTM4;GRM6;FSHR;CROCC;SCN9A	18
PPI_Hub_Proteins	AKT1	18/355	0.003069690118611846	0.032828630435154466	2.0695602184535784	11.974845173754591	SRRM2;RET;MAP2K4;SMAD4;SMAD3;AHNAK;NOS3;CTNND2;HTT;BRAF;FRY;MTOR;MAP2;PDE3A;FLNA;ATM;PRKD1;MARK2	18
Panther_2016	Angiogenesis_Homo sapiens_P00005	10/142	0.0026536363995628026	0.033023030750114875	2.874389192296637	17.05037181194572	NOTCH2;MAP2K4;PTPRB;PIK3CA;APC;NOS3;BRAF;PRKD1;PIK3CG;JAK1	10
LINCS_L1000_Kinase_Perturbations_up	GPR115_knockdown_96h_HEPG2	18/300	4.6574739832711085e-4	0.03327810822556847	2.4489795918367343	18.788246043634242	ACHE;DNAI2;SMAD3;CNTN5;CHAT;FN1;SLC4A10;AKAP6;TEX15;ZFHX4;CACNA1G;SLCO1C1;IFT88;NIPBL;JPH3;HIVEP3;MARK2;ANKS1B	18
GO_Biological_Process_2018	sensory perception (GO:0007600)	7/55	3.726076707603292e-4	0.03335819199806947	5.194805194805194	41.012906560468885	CHRNB2;SCN10A;SCN9A;PCDH15;CDH23;GNAS;USH2A	7
LINCS_L1000_Kinase_Perturbations_up	KDR_knockdown_96h_A549	19/300	1.6493540044717456e-4	0.03339025551275023	2.5850340136054424	22.51553425716398	SRRM2;TRPC7;PBRM1;FAM13C;ABCB4;MCF2;VPS13D;HUWE1;ABCC9;GRIK2;ACVR1B;PKD1;LATS1;JPH3;GRM6;PCNX;ADCK4;MARK2;TAF1	19
LINCS_L1000_Kinase_Perturbations_up	OPN3_knockdown_96h_A549	20/300	5.534503925714069e-5	0.033612887175503446	2.7210884353741496	26.671900755945835	SMAD3;FLT4;ARHGEF17;INSRR;CHAT;NRXN3;ADAMTS12;EEF2;SPTB;CACNA1H;MTOR;TUBA3C;GRM4;SMO;MYO15A;KCNQ3;TSNAXIP1;NOS1;PAPPA2;MYH7	20
KEA_2015	MELK	3/9	0.001099715685374691	0.03361987952431198	13.605442176870747	92.68984490377647	SMAD4;SMAD3;TP53	3
KEGG_2019_Human	Basal cell carcinoma	6/63	0.0043797306816682775	0.03372392624884574	3.887269193391642	21.11085731657084	SMO;APC;PTCH2;TP53;GLI3;GLI2	6
GO_Biological_Process_2018	positive regulation of potassium ion transmembrane transport (GO:1901381)	4/15	3.918835027415815e-4	0.0338946019405134	10.884353741496598	85.38281305280333	AKAP9;FLNA;AKAP6;ANK2	4
LINCS_L1000_Kinase_Perturbations_up	CHRM1_knockdown_96h_HEPG2	18/300	4.6574739832711085e-4	0.03394367039007984	2.4489795918367343	18.788246043634242	CHRNB2;ACHE;CR1;LAMA1;MCF2;NTRK3;CHD7;PKD1;DCLK1;RYR3;TUBA3C;NAV3;PABPC3;SCN7A;SIGLEC1;ASTN2;DOCK2;LCT	18
GO_Biological_Process_2018	G-protein coupled glutamate receptor signaling pathway (GO:0007216)	4/15	3.918835027415815e-4	0.03447899162914294	10.884353741496598	85.38281305280333	GRM4;GRM6;GRIK3;GRM1	4
LINCS_L1000_Kinase_Perturbations_up	PAK4_knockdown_96h_HCC515	18/300	4.6574739832711085e-4	0.034636398357224325	2.4489795918367343	18.788246043634242	DIDO1;ZCCHC11;CR1;LAMA1;FLT4;USP34;UBR4;ABCC9;TEX15;MEFV;CACNA1E;USH2A;PIK3CG;CACNA1G;ADAMTS20;GRM6;FAM186A;LCT	18
WikiPathways_2019_Human	Integrated Breast Cancer Pathway WP1984	11/151	0.0012619671854909578	0.03503814773833718	2.9733747803757264	19.84752498691243	RB1;SMAD4;MYCBP2;BRAF;ATM;JAKMIP1;TP53;TGFBR1;MTOR;JAK1;TGFBR2	11
PPI_Hub_Proteins	MAPK9	13/222	0.0033929353734493974	0.03530486807508157	2.390145247288104	13.59050890329173	RB1;SRRM2;RET;MAP2K4;SMAD3;ARID1A;SRCIN1;HDAC9;AMPH;PRKD1;TP53;SPTBN1;MARK2	13
LINCS_L1000_Kinase_Perturbations_up	AKT1_knockdown_96h_A549	19/300	1.6493540044717456e-4	0.03535438818997083	2.5850340136054424	22.51553425716398	CHRNB2;TRPC7;DIDO1;SPTBN5;TNXB;PTCH2;CHD7;VPS13D;PCDHGA1;TEX15;MTOR;CACNA1G;LATS1;GRM6;CROCC;CASS4;NOS1;EXPH5;PAPPA2	19
LINCS_L1000_Kinase_Perturbations_up	STK33_knockdown_96h_HA1E	18/300	4.6574739832711085e-4	0.0353579899896665	2.4489795918367343	18.788246043634242	DNAH3;DNAI2;KCNC2;MCF2;VPS13D;CACNA1B;MYO5A;HTT;BRAF;DNAH9;ACVR1B;PCDHA10;GRM1;CROCC;FAM186A;OTOF;NOS1;RREB1	18
KEGG_2019_Human	ABC transporters	5/45	0.004714643838225414	0.03541732444325433	4.535147392290249	24.295156026177043	ABCB4;ABCA7;ABCC9;ABCB11;CFTR	5
WikiPathways_2019_Human	Thermogenesis WP4321	9/108	0.0013546810909826205	0.035522748607988715	3.401360544217687	22.463228603944643	ADCY10;CREB3L3;GNAS;DPF3;ACSL5;ADCY1;ARID1A;ADCY8;MTOR	9
Reactome_2016	Adherens junctions interactions_Homo sapiens_R-HSA-418990	5/31	8.678380230066832e-4	0.03588627500541149	6.583278472679394	46.4088576047198	CDH10;CTNND1;CDH11;CDH12;CDH8	5
KEGG_2019_Human	Vascular smooth muscle contraction	9/132	0.005265824556530753	0.03604164363136604	2.7829313543599254	14.600698148603126	KCNU1;KCNMA1;GNAS;ITPR2;ITPR3;MYH11;BRAF;ADCY1;ADCY8	9
LINCS_L1000_Kinase_Perturbations_up	NEK6_knockdown_96h_HA1E	18/300	4.6574739832711085e-4	0.036110287649021106	2.4489795918367343	18.788246043634242	TRPC7;FAM13C;BNC1;CTNND2;GPR98;BRAF;DNAH9;CACNA1E;SLC8A1;ARHGAP35;GLI2;ADAM29;APC;LRRTM4;CASS4;ADCK4;CSPG4;CES1	18
KEGG_2019_Human	Type II diabetes mellitus	5/46	0.005185242613685046	0.03629669829579532	4.436557231588287	23.344891956264828	PIK3CA;CACNA1B;CACNA1E;MTOR;CACNA1G	5
KEA_2015	PRKACG	12/176	0.0013699518928491524	0.03664621313371483	2.7829313543599254	18.34780979907408	LRP1;CUX1;APC;NOS3;SI;BRAF;GRIK2;NOS1;ATP2B1;CFTR;ACACA;MTOR	12
GO_Biological_Process_2018	sensory organ morphogenesis (GO:0090596)	3/7	4.7532476447313964e-4	0.03675124656221866	17.492711370262388	133.8456957354356	NIPBL;COL5A2;GLI3	3
LINCS_L1000_Kinase_Perturbations_up	FES_knockdown_96h_HA1E	18/300	4.6574739832711085e-4	0.03689529390226069	2.4489795918367343	18.788246043634242	DNAI2;CR1;TRRAP;FAM13C;CACNA2D1;MCF2;GPR98;FLT4;MYO5A;AKAP6;ADCY1;ITGAE;SLC8A1;PDZD2;SCN9A;KCNQ3;TRPM6;ANKS1B	18
KEGG_2019_Human	Axon guidance	11/181	0.005151006816986928	0.036895583712371484	2.4805502311421805	13.068935378208895	SEMA5A;ROBO2;EPHA4;ROBO3;SMO;PIK3CA;BOC;PLXNB2;PLXNC1;SLIT2;ROBO1	11
GO_Biological_Process_2018	response to caffeine (GO:0031000)	3/7	4.7532476447313964e-4	0.037316650355483566	17.492711370262388	133.8456957354356	RYR1;RYR3;SLC8A1	3
BioCarta_2016	NFkB activation by Nontypeable Hemophilus influenzae_Homo sapiens_h_nthiPathway	5/29	6.314684389024418e-4	0.03741450500496968	7.037297677691766	51.84702741314369	SMAD4;MUC2;SMAD3;TGFBR1;TGFBR2	5
KEGG_2019_Human	Central carbon metabolism in cancer	6/65	0.005111266488474314	0.037482620915478305	3.7676609105180536	19.879339630916583	RET;NTRK1;PIK3CA;NTRK3;TP53;MTOR	6
LINCS_L1000_Kinase_Perturbations_up	STK10_knockdown_96h_A375	19/300	1.6493540044717456e-4	0.03756403745184401	2.5850340136054424	22.51553425716398	TRPC7;DNAH3;NTRK1;KCNC2;CACNA2D1;CHAT;PCDHGA1;DNAH6;DLEC1;ABCC9;ADCY1;PIK3CG;MTOR;LATS1;CROCC;CASS4;OTOF;PCDHB3;ANKS1B	19
LINCS_L1000_Kinase_Perturbations_up	EPHB4_knockdown_96h_HA1E	18/300	4.6574739832711085e-4	0.03771518932231093	2.4489795918367343	18.788246043634242	MAGEL2;CNTN5;KCNC2;LAMA1;VPS13D;CACNA1B;MYO5A;ABCB11;ACVR1B;PCDHA10;ADAMTS20;HERC2;PXDN;PLXNB2;PCDHA3;CTNNA2;RREB1;DGKI	18
GO_Biological_Process_2018	SA node cell action potential (GO:0086015)	3/7	4.7532476447313964e-4	0.037899723017287994	17.492711370262388	133.8456957354356	KCNA5;ANK2;CACNA1G	3
GO_Biological_Process_2018	cognition (GO:0050890)	6/41	4.5541616670904055e-4	0.03809817538879073	5.973120955699352	45.958978028540926	CHRNB2;NIPBL;CHD7;GNAS;JAKMIP1;SHROOM4	6
GO_Biological_Process_2018	central nervous system neuron axonogenesis (GO:0021955)	3/7	4.7532476447313964e-4	0.038501305922324314	17.492711370262388	133.8456957354356	CHRNB2;SLIT2;ARHGAP35	3
LINCS_L1000_Kinase_Perturbations_up	CSNK2A1_knockdown_96h_HA1E	18/300	4.6574739832711085e-4	0.03857235271599982	2.4489795918367343	18.788246043634242	ATP8A2;BNC1;LAMA1;MCF2;VPS13C;HTT;ABCC9;KIAA0100;KALRN;GUCY2F;CACNA1E;PCDHA10;CACNA1G;LRRTM4;TNR;NLRP3;SCN1A;SHANK1	18
KEA_2015	SGK1	7/68	0.0013552822435215963	0.038670720015149554	4.201680672268907	27.746830035880382	MAP2K4;PCLO;AHNAK;FBXW7;HTT;BRAF;RREB1	7
GO_Biological_Process_2018	positive regulation of epithelial to mesenchymal transition (GO:0010718)	6/41	4.5541616670904055e-4	0.0387331449786039	5.973120955699352	45.958978028540926	TIAM1;SMAD4;SMAD3;MTOR;TGFBR1;TGFBR2	6
GO_Biological_Process_2018	inner dynein arm assembly (GO:0036159)	4/16	5.124424240615102e-4	0.039029756566953525	10.204081632653061	77.3094101689521	DNAH3;CCDC39;DNAH1;DNHD1	4
Panther_2016	Muscarinic acetylcholine receptor 1 and 3 signaling pathway_Homo sapiens_P00042	5/42	0.0034851357964680576	0.039033520920442245	4.859086491739553	27.49877681992633	ACHE;GRIN2A;CHAT;ITPR2;ITPR3	5
GO_Biological_Process_2018	cellular response to caffeine (GO:0071313)	3/7	4.7532476447313964e-4	0.03912229472752309	17.492711370262388	133.8456957354356	RYR1;RYR3;SLC8A1	3
KEGG_2019_Human	Gap junction	7/88	0.005850897048696107	0.0391755715434435	3.2467532467532467	16.692078856612167	TUBA3C;GNAS;ITPR2;ITPR3;ADCY1;ADCY8;GRM1	7
LINCS_L1000_Kinase_Perturbations_up	AKT1_knockdown_96h_HA1E	18/300	4.6574739832711085e-4	0.03946938417451144	2.4489795918367343	18.788246043634242	CHRNB2;TRPC7;ZCCHC11;TNXB;FBXW7;MCF2;PTCH2;PCDHGA1;MYO5A;RYR3;PCDHA10;CACNA1G;CACNA1I;TNR;ADCK4;NOS1;PDZRN4;PPFIA2	18
LINCS_L1000_Kinase_Perturbations_up	STK25_knockdown_96h_A549	18/300	4.6574739832711085e-4	0.04040913141676171	2.4489795918367343	18.788246043634242	ZCCHC11;CNTN5;FAM13C;MCF2;GPR98;NRXN3;TEX15;ACVR1B;MYO9A;CDH8;GRM1;CACNA1G;LATS1;FAT1;PDE3A;DPF3;OTOF;SCN1A	18
KEGG_2019_Human	Cellular senescence	10/160	0.006173047447232627	0.04045316199463083	2.5510204081632653	12.978476146296106	RB1;SMAD3;PIK3CA;ITPR2;ITPR3;ATM;TP53;TGFBR1;MTOR;TGFBR2	10
WikiPathways_2019_Human	Myometrial Relaxation and Contraction Pathways WP289	11/156	0.0016398869521168573	0.04073824428416614	2.8780743066457353	18.457458839020894	RYR1;NOS3;GNAS;ITPR2;ITPR3;PRKD1;NOS1;ADCY1;ADCY8;SLC8A1;RYR3	11
LINCS_L1000_Kinase_Perturbations_up	VRK1_knockdown_96h_PC3	17/300	0.0012435281658383938	0.040823573300136105	2.312925170068027	15.473012919307816	ACHE;ROBO3;KRT4;PTCH2;CACNA1B;ABCB11;CACNA1E;LATS1;SCN10A;GRIN2A;PTPRB;KEL;JPH3;OBSCN;NOS1;TRPM6;ANKS1B	17
LINCS_L1000_Kinase_Perturbations_up	RXFP1_knockdown_96h_PC3	17/300	0.0012435281658383938	0.0411946966937737	2.312925170068027	15.473012919307816	SZT2;TNXB;LAMA1;RIPK4;GRIK3;SLC4A10;AKAP6;PKD1;GRM1;GLI2;NIPBL;MUC2;PXDN;SCN9A;KCNQ3;OTOF;ADCK4	17
KEA_2015	PRKACB	9/111	0.0016412553382906625	0.04132101675225903	3.309431880860452	21.22104979517829	TIAM1;SMAD3;PCLO;AHNAK;FLNA;CTNNA2;TP53;SPTBN1;DCLK1	9
LINCS_L1000_Kinase_Perturbations_up	DYRK3_knockdown_96h_A549	18/300	4.6574739832711085e-4	0.04139471998790224	2.4489795918367343	18.788246043634242	PHF3;DST;DNAH6;DLEC1;DNAH9;ACVR1B;CACNA1E;CACNA1G;ADCY10;APC;FAT1;PDE3A;CASS4;OTOF;RREB1;MARK2;ANKS1B;SHANK1	18
KEGG_2019_Human	PI3K-Akt signaling pathway	17/354	0.006722527755669145	0.041410770974921934	1.9601060763288367	9.805021065142835	NTRK1;TNXB;LAMA1;NOS3;FLT4;LAMA4;MAGI2;FN1;PIK3CG;MTOR;COL2A1;CREB3L3;PIK3CA;TNR;COL6A5;TP53;JAK1	17
Reactome_2016	Signaling by NODAL_Homo sapiens_R-HSA-1181150	4/19	0.0010295509568200524	0.04145297273512316	8.592910848549945	59.10747614223855	SMAD4;SMAD3;ACVR1B;ACVR2A	4
KEGG_2019_Human	Morphine addiction	7/91	0.007009987101167718	0.041520692829993405	3.1397174254317113	15.574315284141282	GABRA1;PDE10A;CACNA1B;PDE3A;GNAS;ADCY1;ADCY8	7
LINCS_L1000_Kinase_Perturbations_up	NEK6_knockdown_96h_PC3	17/300	0.0012435281658383938	0.041572629690964286	2.312925170068027	15.473012919307816	CHRNB2;SETD2;CNTN5;MAST4;FAM13C;GPR98;DNAH6;CACNA1B;SLC4A10;AKAP6;ATP12A;ZFHX4;SYNE2;APC;MYO15A;TRPM6;ADAMTS9	17
LINCS_L1000_Kinase_Perturbations_up	GPR84_knockdown_96h_PC3	17/300	0.0012435281658383938	0.0419575614473621	2.312925170068027	15.473012919307816	SMAD4;DNAI2;ATP8A2;CNTN5;CHAT;ANK2;CHD2;GUCY2F;SPTB;LATS1;PTPRB;ZMYM2;SCN11A;KCNQ3;GNAS;DGKI;SHANK1	17
KEGG_2019_Human	Estrogen signaling pathway	9/137	0.006686156890463253	0.042027271882911874	2.6813645166095634	13.427512060676461	CREB3L3;PIK3CA;NOS3;GNAS;ITPR2;ITPR3;ADCY1;ADCY8;GRM1	9
KEGG_2019_Human	Dilated cardiomyopathy (DCM)	7/91	0.007009987101167718	0.04233482406195406	3.1397174254317113	15.574315284141282	CACNA2D1;GNAS;DMD;ADCY1;ADCY8;SLC8A1;MYH7	7
LINCS_L1000_Kinase_Perturbations_up	GPR128_knockdown_96h_PC3	17/300	0.0012435281658383938	0.04234968818986082	2.312925170068027	15.473012919307816	RB1;RET;PHF3;SMAD4;DNAI2;ATP8A2;VPS13C;HUWE1;TULP4;ANK2;BRAF;INADL;PTPRB;SCN11A;MAP2;PDZRN4;SHANK1	17
KEGG_2019_Human	TGF-beta signaling pathway	7/90	0.006606230909793699	0.04238998167117624	3.1746031746031744	15.935688882758491	SMAD4;SMAD3;ACVR1B;LTBP1;TGFBR1;ACVR2A;TGFBR2	7
LINCS_L1000_Kinase_Perturbations_up	TNIK_knockdown_96h_A375	18/300	4.6574739832711085e-4	0.0424295879875998	2.4489795918367343	18.788246043634242	DNAH3;SZT2;NRXN1;SLC4A10;ANK3;FRY;CACNA1E;SLC6A3;ADAMTS20;GRIN2A;SETBP1;LRRTM4;PPP6R2;FAT1;PLXNB2;RREB1;CES1;SHANK1	18
LINCS_L1000_Kinase_Perturbations_up	CDK19_knockdown_96h_PC3	17/300	0.0012435281658383938	0.04274921355014252	2.312925170068027	15.473012919307816	ANKRD17;MAGI2;CHAT;PCDHGA1;RECQL;GRIK3;ACVR1B;SIPA1L3;CACNA1E;SPTB;CACNA1G;CACNA1I;PPP6R2;FAM186A;DPF3;NOS1;TRPM6	17
LINCS_L1000_Kinase_Perturbations_up	SCYL3_knockdown_96h_MCF7	17/300	0.0012435281658383938	0.04315634891728674	2.312925170068027	15.473012919307816	PHF3;PBRM1;CNTN5;USP34;CACNA1B;CACNA1E;PKD1;CDH8;CACNA1G;ADCY10;NIPBL;OBSCN;ZNF814;PPP6R2;OTOF;RREB1;SHANK1	17
LINCS_L1000_Kinase_Perturbations_up	PRKCA_knockdown_96h_A375	18/300	4.6574739832711085e-4	0.043517526141128	2.4489795918367343	18.788246043634242	ZCCHC11;FAM13C;DNAH9;ACVR1B;CDH8;PIK3CG;ADAMTS20;LATS1;ADCY10;APC;SCN11A;BAI3;FAT1;CASS4;OTOF;PLXNB2;HIVEP3;TAF1	18
LINCS_L1000_Kinase_Perturbations_up	SCNN1A_knockdown_96h_MCF7	17/300	0.0012435281658383938	0.043571313810722184	2.312925170068027	15.473012919307816	SETD2;BNC1;MCF2;CHAT;PRRC2C;ADAMTS12;LATS1;KIAA1109;ZMYM2;PDE10A;APC;BAI3;KCNQ3;NOS1;RREB1;MARK2;TAF1	17
LINCS_L1000_Kinase_Perturbations_up	RPS6KB1_knockdown_96h_MCF7	17/300	0.0012435281658383938	0.043994336274903956	2.312925170068027	15.473012919307816	PHF3;MCF2;USP34;HTT;KCNA5;DNAH9;TEX15;LATS1;NIPBL;GRM6;ADAMTSL3;PCDHB6;OTOF;TNR;NOS1;TRPM6;RREB1	17
LINCS_L1000_Kinase_Perturbations_up	NEK2_knockdown_96h_MCF7	17/300	0.0012435281658383938	0.044425653297206935	2.312925170068027	15.473012919307816	TRPC7;CNTN5;CACNA2D1;NTRK3;CHAT;PCDHGA1;ANK2;USH2A;ADCY10;GRM6;FSHR;HECW1;TNR;SVEP1;NOS1;ADAMTS9;PAPPA2	17
LINCS_L1000_Kinase_Perturbations_up	PDPK1_knockdown_96h_A375	18/300	4.6574739832711085e-4	0.04466272419747347	2.4489795918367343	18.788246043634242	MAP2K4;DNAI2;SCAF11;BNC1;GPR98;DNAH6;DLEC1;ADAMTS12;CDH8;MTOR;ADAMTS20;IFT88;GRIN2A;FSHR;KCNQ3;DMD;TSNAXIP1;TRPM6	18
Transcription_Factor_PPIs	SMAD1	13/192	9.369889204022966e-4	0.04481930335924319	2.7636054421768703	19.270176085122568	NOTCH2;SMAD4;SMAD3;MAST4;ARID1A;GLI3;TGFBR1;ZEB2;ZMYM2;ZNF423;TP53;ZNF521;SOX5	13
LINCS_L1000_Kinase_Perturbations_up	GPR56_knockdown_96h_MCF7	17/300	0.0012435281658383938	0.04486551125064463	2.312925170068027	15.473012919307816	SETD2;PBRM1;MAGEL2;GRIK3;CACNA1B;SLC4A10;PRRC2C;EEF2;GUCY2F;CACNA1E;MTOR;CACNA1G;JPH3;PDE10A;SCN11A;GNAS;PCDHB3	17
WikiPathways_2019_Human	Epithelial to mesenchymal transition in colorectal cancer WP4239	11/159	0.0019079036465857286	0.04502652605942319	2.8237710178410986	17.681748755273084	NOTCH2;MAP2K4;SMAD4;ZEB2;SMAD3;PIK3CA;FN1;TP53;PKD1;TGFBR1;TGFBR2	11
LINCS_L1000_Kinase_Perturbations_up	PRKCA_knockdown_96h_HT29	17/300	0.0012435281658383938	0.045314166363151075	2.312925170068027	15.473012919307816	CR1;LRP1;USP34;VPS13D;HUWE1;NRXN3;ATP12A;ACVR1B;CACNA1G;TIAM1;KIAA1109;DIAPH2;HERC2;PDE3A;DPF3;ANKS1B;TAF1	17
LINCS_L1000_Kinase_Perturbations_up	MOK_knockdown_96h_HT29	17/300	0.0012435281658383938	0.04577188521530411	2.312925170068027	15.473012919307816	MAGEL2;DNAI2;TNXB;LRP1;VPS13C;PCDHGA1;DNAH6;ABCC9;ATP10A;ARHGAP35;LATS1;ADCY10;KIAA1109;FAT1;PDE3A;PLCE1;PCDHB3	17
LINCS_L1000_Kinase_Perturbations_up	KCNQ1_knockdown_96h_A375	18/300	4.6574739832711085e-4	0.04586982485145924	2.4489795918367343	18.788246043634242	SZT2;FAM13C;MAGI2;USP34;HUWE1;MYO5A;SLC8A1;CDH8;ADAMTS20;GRIN2A;SMCHD1;SMO;APC;COL5A3;FAT1;WDFY3;SOX5;PPFIA2	18
WikiPathways_2019_Human	Chromosomal and microsatellite instability in colorectal cancer  WP4216	7/73	0.002051838954260859	0.046117523162434546	3.9138943248532287	24.223165702867043	SMAD4;SMAD3;APC;BRAF;TP53;TGFBR1;TGFBR2	7
LINCS_L1000_Kinase_Perturbations_up	VN1R2_knockdown_96h_HEPG2	17/300	0.0012435281658383938	0.04623894526852151	2.312925170068027	15.473012919307816	FBN2;MAP2K4;CNTN5;DGKB;GPR98;CHAT;SLC4A10;ABCB11;PPP1R9A;SLCO1C1;IFT88;JPH3;FSHR;PPP6R2;ADCK4;TP53;MARK2	17
LINCS_L1000_Kinase_Perturbations_up	NUAK1_knockdown_96h_HEPG2	17/300	0.0012435281658383938	0.04671563542592894	2.312925170068027	15.473012919307816	TRPC7;TNXB;CNTN5;BNC1;CACNA2D1;GPR98;FN1;DNAH9;EVPL;GUCY2F;CACNA1G;ADCY10;SCN10A;PCDHA3;RREB1;CFTR;MARK2	17
GO_Biological_Process_2018	muscle organ development (GO:0007517)	7/61	7.062274734276347e-4	0.04680362073897688	4.68384074941452	33.98394928357836	ACHE;EVC;SPEG;DMD;NEB;CHD2;CACNA1H	7
GO_Biological_Process_2018	visual perception (GO:0007601)	8/79	6.973206263837763e-4	0.04682140995311066	4.133298889175923	30.041912658503097	CHRNB2;COL18A1;COL2A1;GRM6;GUCY2F;MYO9A;EYS;GPR179	8
LINCS_L1000_Kinase_Perturbations_up	IRAK2_knockdown_96h_A375	18/300	4.6574739832711085e-4	0.047143986652888666	2.4489795918367343	18.788246043634242	TRPC7;SPTBN5;FAM13C;BNC1;CACNA1B;TEX15;ADAMTS12;EEF2;GUCY2F;SLC8A1;ROBO1;LATS1;CACNA1I;PTPRB;SCN11A;FSHR;HECW1;TRPM6	18
LINCS_L1000_Kinase_Perturbations_up	NRBP1_knockdown_96h_HEPG2	17/300	0.0012435281658383938	0.04720225662828237	2.312925170068027	15.473012919307816	DNAH3;CACNA2D1;MCF2;FLT4;CHAT;TEX15;CHD2;KALRN;GUCY2F;MTOR;GLI2;CACNA1I;GRIN2A;DPF3;PRKD1;NOS1;MARK2	17
GO_Biological_Process_2018	cellular response to organonitrogen compound (GO:0071417)	9/98	6.75341727613993e-4	0.047209162137180904	3.7484381507705122	27.364692040237657	AKAP9;PDE3A;AKAP6;SLIT2;CFTR;RYR3;MTOR;TAF1;HCN1	9
GO_Biological_Process_2018	cell morphogenesis (GO:0000902)	7/60	6.384400500571765e-4	0.047216805441185096	4.761904761904762	35.03087037497365	TENM2;TENM4;CDH10;CDH11;CDH12;FRY;CDH8	7
GO_Biological_Process_2018	membrane depolarization during cardiac muscle cell action potential (GO:0086012)	4/17	6.572143346200134e-4	0.047236123233322935	9.603841536614645	70.37215232060987	CACNA2D1;ANK2;SLC8A1;CACNA1G	4
GO_Biological_Process_2018	cardiac muscle cell action potential involved in contraction (GO:0086002)	5/29	6.314684389024418e-4	0.047387991819399414	7.037297677691766	51.84702741314369	CACNA2D1;KCNA5;ANK2;CACNA1G;SCN1A	5
GO_Biological_Process_2018	negative regulation of cell communication (GO:0010648)	8/79	6.973206263837763e-4	0.04744569541915214	4.133298889175923	30.041912658503097	RET;NTRK1;EPHA4;FLT4;NTRK3;TIE1;INSRR;BRAF	8
GO_Biological_Process_2018	digestive tract development (GO:0048565)	6/44	6.720517038295659e-4	0.047631664508920486	5.565862708719851	40.6596026726065	CCDC39;NIPBL;SMO;PKD1;GLI3;GLI2	6
