cancer	hugo_symbol	gene_cls	g12v_ach_000022	g12d_ach_000042	g12d_ach_000060	g12v_ach_000108	g12r_ach_000118	g12v_ach_000138	g12d_ach_000222	g12d_ach_000235	g12v_ach_000243	g12d_ach_000265	g12v_ach_000266	g12r_ach_000281	g12d_ach_000307	g12r_ach_000320	g12v_ach_000332	g12d_ach_000468	g12r_ach_000502	g12d_ach_000517	g12d_ach_000652	g12v_ach_001353
PAAD	ABI1	6	-0.0215493238294	-0.256486920264	-0.210889442413	-0.381394150731	-0.202758862895	-0.260537286792	-0.118575367255	-0.118722058321	-0.540829258288	-0.0898935829078	-0.372920787042	-0.519924562685	-0.0656672351438	-0.230494621278	-0.207951149667	-0.119512663376	-0.417744853973	0.0823186239023	-0.0704825786837	-0.555551536765
PAAD	ADCY9	6	-0.021870714245	-0.0121304448414	0.149347979634	-0.106831866306	0.0307565914469	-0.0217100238084	0.122663316292	0.028143568535	-0.146488418893	0.0065581628831	0.00660719477271	0.0192881703097	0.254794311289	0.112002746404	-0.0231878835998	0.167766582268	-0.0302381161068	0.0844545820016	0.00742636833267	-0.0210853413251
PAAD	ATP11B	6	-0.0488170060346	-0.0317314647612	0.0899678716863	-0.0385804903292	0.112396753868	-0.164275818303	0.23813271635	0.0999224663186	0.106346110418	0.145620451726	-0.119046612343	0.0149729756929	0.0029103896066	0.256417751343	-0.0112681878169	0.104228399342	0.151183142032	0.0268485695244	0.0917821260427	-0.11994291753
PAAD	CEP350	6	-0.0380691945022	-0.051246070985	0.0203037460545	-0.377254879305	-0.148094308195	-0.314079306155	-0.0512880770065	-0.0832391129735	-0.363555175184	0.159522236599	-0.329319795446	-0.16219394528	-0.325654359023	-0.0174346980927	-0.59119409406	-0.0554166331036	-0.397105775881	0.141668603757	-0.198440684525	-0.346981260045
PAAD	CLIC4	6	-0.080968402491	0.0495274686012	0.0672851699075	-0.0841255445597	0.0500251284833	-0.0573723416994	-0.0584403785882	0.0967911768054	-0.116269521139	-0.0729401861973	0.0537070415868	0.141687519942	0.126328354971	0.0876098890539	-0.065909263285	0.0160753456366	0.154000585691	0.00413963257983	-0.110173339675	0.0121380046426
PAAD	DHRS4L2	6	-0.0657081685223	0.149263533158	0.0201604565575	-0.0327852804054	-0.0335798682526	-0.0843979854436	-0.00242700529522	-0.100478475396	-0.149653875311	0.142936074281	0.0273228719505	0.174633646906	0.012110016997	0.173303108783	-0.0222434563125	0.145994360956	0.136324627979	0.0633998170377	0.14985763832	-0.297902416856
PAAD	EXOSC2	6	-1.31832970297	-1.2163226201	-1.02983858964	-1.2131172078	-1.07290402174	-1.32056521495	-0.989972389324	-0.995722401544	-1.2256768191	-1.03869026455	-1.07979987199	-1.2641457333	-1.12363428261	-0.989779476539	-1.15294097003	-0.862548768279	-1.09550931969	-1.11792913001	-0.894177817943	-1.20545636108
PAAD	GDI2	6	-0.596958826204	-0.264346508631	-0.437746567982	-0.800482084174	-0.0615679764211	-0.272833062922	-0.365206918355	-0.200157045974	-0.259070650796	-0.0737999603678	-0.423279205359	-0.315679734844	-0.254672779487	-0.379409295635	-0.590492054031	-0.0281410005773	-0.142216210219	-0.179889461696	-0.251341324163	-0.598251390773
PAAD	MESD	6	-0.383925824349	0.186402099917	-0.13322797879	-0.302133722025	-0.0897786883005	-0.386182136247	-0.236917436659	-0.176680947959	-0.316850336884	-0.0994736592466	-0.334171715713	-0.286624994773	-0.0744509428828	-0.197941572857	-0.248689714783	-0.124473163965	-0.143239203266	-0.0938769671902	-0.197993106725	-0.327473707735
PAAD	METTL3	6	-1.16797834827	-0.826068245381	-0.821167803041	-1.4496041349	-0.828792841557	-1.03744430868	-0.753244987846	-0.845811186166	-1.09704098746	-0.912624898528	-0.957277632288	-1.0802088436	-0.979775029618	-1.00094575643	-0.993724814787	-0.743182060951	-0.986618196123	-0.777832564865	-0.903073249536	-1.04364276186
PAAD	SNAPC5	6	-1.47447882734	-1.48217595853	-1.56782244915	-1.64545275924	-1.45791379295	-1.44128673348	-1.58955553921	-1.36763101783	-1.74102063546	-1.44886205198	-1.60131164471	-1.318291113	-1.30125708886	-1.3762979064	-1.60216212855	-1.39774976619	-1.37033976586	-1.47795696962	-1.42341146809	-1.51407099228
PAAD	SPNS2	6	-0.150054145757	-0.0623459111737	0.00966636640799	-0.249827653753	-0.131058458441	-0.146559642336	0.062222245249	-0.0444721723271	-0.126989586041	-0.0521586349102	-0.152933987543	0.0427862972943	0.104123323179	-0.252758778098	-0.217340425022	-0.0234142692378	-0.0619054040419	-0.0482815901465	-0.0292687921107	-0.133347904952
PAAD	TMED1	6	-0.164007989553	-0.0657908663038	-0.0706889235787	-0.243343384181	-0.296843658134	-0.176299502873	-0.173711209727	-0.129122238574	-0.268586535168	-0.0684211925224	-0.0355885584916	-0.264131222053	-0.20923314131	-0.222342098937	-0.121614821324	-0.0378978189374	-0.247565845069	0.0210920370338	-0.17437581815	-0.112403728094
PAAD	TMED2	6	-0.563613076978	-0.192137596741	-0.761284421338	-1.06523577337	-1.14377535626	-0.935577689421	-0.561531927013	-0.284556588925	-1.05057487261	-0.749007881067	-1.27416769921	-0.8892464611	-0.622201440971	-0.703463373804	-1.08937048798	-0.475590907996	-0.559988402213	-0.707369616101	-0.94988932029	-1.02715579454
PAAD	TMEM107	6	-0.180751494148	-0.199526645014	0.0405613303964	-0.0980042486147	6.02900949643e-4	-0.158083343181	0.0016525635558	-0.0296358981281	-0.0565699904592	0.00649629073119	-0.0449083073329	0.0397301767145	0.0437341494285	0.116517783434	-0.131824577572	0.0224935543469	2.73722115425e-4	-0.0897296228607	0.202684699043	-0.266639306183
PAAD	UPF2	6	-1.17995235861	-1.21123522627	-0.749274069318	-1.29661359332	-1.04957920581	-1.11511051209	-1.03877420885	-0.925665675483	-1.22009899225	-1.04123551533	-1.29116589724	-1.13205922249	-0.926631608223	-1.16184633042	-1.2740908419	-1.14250382761	-1.21256031613	-1.10039333904	-1.13048585019	-1.20158463367
