datasource	term	adj_p_value	odds_ratio	genes
KEGG_2019_Human	Thermogenesis	0.024575907156379133	5.497148354291212	GNAS;KRAS;ARID1A;SMARCA4
KEGG_2019_Human	Sphingolipid signaling pathway	0.025165512913990783	8.003201280512204	MAPK8;KRAS;TP53
KEGG_2019_Human	Homologous recombination	0.029216223087005184	15.485869144405731	ATM;BRCA2
KEGG_2019_Human	Osteoclast differentiation	0.02933736028617613	7.499062617172854	MAPK8;JUN;TGFBR2
KEGG_2019_Human	Vascular smooth muscle contraction	0.03219902276268019	7.2150072150072155	GNAS;CALM3;CACNA1C
KEGG_2019_Human	Vasopressin-regulated water reabsorption	0.03226134080094176	14.430014430014431	DYNC1H1;GNAS
KEGG_2019_Human	Type II diabetes mellitus	0.034725732444294506	13.802622498274673	MAPK8;CACNA1C
KEGG_2019_Human	Insulin signaling pathway	0.03434333918899386	6.9516857838025725	MAPK8;KRAS;CALM3
KEGG_2019_Human	Measles	0.03461175813972199	6.901311249137336	MAPK8;JUN;TP53
KEGG_2019_Human	Cocaine addiction	0.037834474949539794	12.957563977972141	JUN;GNAS
KEGG_2019_Human	Ribosome	0.044662987956965064	6.224712107065048	RPL4;RPS3;MRPL24
Panther_2016	TGF-beta signaling pathway Homo sapiens P00052	1.270817933566481e-6	25.252525252525253	FKBP1A;MAPK8;SMAD4;JUN;ACVR1B;ACVR2A;TGFBR2
Panther_2016	Beta2 adrenergic receptor signaling pathway Homo sapiens P04378	9.682388276939902e-5	45.35147392290249	RYR1;RYR2;CACNA1C;RYR3
Panther_2016	Beta1 adrenergic receptor signaling pathway Homo sapiens P04377	6.454925517959934e-5	45.35147392290249	RYR1;RYR2;CACNA1C;RYR3
Panther_2016	CCKR signaling map ST Homo sapiens P06959	3.7118460077709543e-4	11.544011544011543	RYR1;RYR2;MAP2K4;MAPK8;JUN;RYR3
Panther_2016	Oxidative stress response Homo sapiens P00046	0.0012881067238732764	39.682539682539684	MAP2K4;JUN;MAPK8
Panther_2016	Ras Pathway Homo sapiens P04393	0.0012372226104273014	18.40349666436623	MAP2K4;MAPK8;JUN;KRAS
Panther_2016	FAS signaling pathway Homo sapiens P00020	0.0020114787918685804	30.721966205837173	MAP2K4;MAPK8;JUN
Panther_2016	Integrin signalling pathway Homo sapiens P00034	0.001850132316224234	10.175010175010174	MAP2K4;MAPK8;COL5A1;LAMA1;FLNA
Panther_2016	Apoptosis signaling pathway Homo sapiens P00006	0.003751771856597667	12.449424214130095	MAP2K4;MAPK8;JUN;TP53
Panther_2016	p53 pathway feedback loops 2 Homo sapiens P04398	0.004307500124193176	21.164021164021165	ATM;KRAS;TP53
Panther_2016	Huntington disease Homo sapiens P00029	0.006435359743638721	10.240655401945725	MAP2K4;DYNC1H1;JUN;TP53
Panther_2016	Wnt signaling pathway Homo sapiens P00057	0.01701175982652921	5.709717939933767	SMAD4;PCDHA4;ARID1A;TP53;SMARCA4
Panther_2016	Nicotine pharmacodynamics pathway Homo sapiens P06587	0.030166913881201515	22.675736961451246	FLNA;CACNA1C
Reactome_2016	Developmental Biology Homo sapiens R-HSA-1266738	1.7840805704295493e-4	5.654509471303364	KMT2D;SMAD4;JUN;LAMA1;KMT2C;DAB2IP;CACNA1C;ACVR1B;CACNA1H;ACVR2A;SPTA1;NUMB;KRAS;SCN5A
Reactome_2016	Signaling by TGF-beta Receptor Complex in Cancer Homo sapiens R-HSA-3304351	0.001261707978880482	119.04761904761905	FKBP1A;SMAD4;TGFBR2
Reactome_2016	Signal Transduction Homo sapiens R-HSA-162582	0.0015400368991663816	2.833317234939953	KMT2D;SMAD4;JUN;GDI2;DAB2IP;LRP2;ACVR1B;HSPG2;ACVR2A;TGFBR2;SMARCA4;SPTA1;FKBP1A;MAPK8;OBSCN;NUMB;GPC3;GNAS;TMED2;FLNA;KRAS;TP53
Reactome_2016	Signaling by Activin Homo sapiens R-HSA-1502540	0.003185861548760993	73.26007326007327	SMAD4;ACVR1B;ACVR2A
Reactome_2016	Oxidative Stress Induced Senescence Homo sapiens R-HSA-2559580	0.0030481322678123667	17.44287458573173	MAP2K4;MAPK8;JUN;CDKN2A;TP53
Reactome_2016	Cellular Senescence Homo sapiens R-HSA-2559583	0.002939430025827254	11.830819284235433	MAP2K4;MAPK8;JUN;CDKN2A;ATM;TP53
Reactome_2016	Metabolism of proteins Homo sapiens R-HSA-392499	0.0053497665913584585	3.842629540953563	RPL4;DYNC1H1;MCFD2;CDKN2A;HSPG2;SPTA1;TUBA1C;HERC2;RPS3;TMED2;CCT8;TP53;EXOSC2
Reactome_2016	Signaling by NODAL Homo sapiens R-HSA-1181150	0.005324732548969539	50.125313283208015	SMAD4;ACVR1B;ACVR2A
Reactome_2016	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks Homo sapiens R-HSA-5693565	0.005674853154561331	21.893814997263274	MAPK8;HERC2;ATM;TP53
Reactome_2016	Muscle contraction Homo sapiens R-HSA-397014	0.005361113399981153	9.718172983479105	RYR1;RYR2;DMD;SCN5A;CACNA1C;RYR3
Reactome_2016	DNA Double Strand Break Response Homo sapiens R-HSA-5693606	0.004969022517980351	21.522733387140168	MAPK8;HERC2;ATM;TP53
Reactome_2016	Laminin interactions Homo sapiens R-HSA-3000157	0.006429804547849912	41.40786749482402	COL18A1;LAMA1;HSPG2
Reactome_2016	Cardiac conduction Homo sapiens R-HSA-5576891	0.007860037222390452	11.757789535567312	RYR1;RYR2;SCN5A;CACNA1C;RYR3
Reactome_2016	Disease Homo sapiens R-HSA-1643685	0.009044940427429057	4.378762999452655	RPL4;FKBP1A;MAP2K4;SMAD4;AP1B1;RPS3;GPC3;KRAS;HSPG2;TGFBR2
Reactome_2016	DNA Double-Strand Break Repair Homo sapiens R-HSA-5693532	0.009555370319885521	10.946907498631637	MAPK8;HERC2;ATM;BRCA2;TP53
Reactome_2016	TGF-beta receptor signaling activates SMADs Homo sapiens R-HSA-2173789	0.013235608315038725	29.761904761904763	FKBP1A;SMAD4;TGFBR2
Reactome_2016	Regulation of TP53 Degradation Homo sapiens R-HSA-6804757	0.016327456291817168	27.2108843537415	CDKN2A;ATM;TP53
Reactome_2016	Regulation of TP53 Expression and Degradation Homo sapiens R-HSA-6806003	0.016784518989621095	26.455026455026452	CDKN2A;ATM;TP53
Reactome_2016	Loss of Function of TGFBR1 in Cancer Homo sapiens R-HSA-3656534	0.016346231065047262	90.70294784580499	FKBP1A;TGFBR2
Reactome_2016	TGFBR1 KD Mutants in Cancer Homo sapiens R-HSA-3656532	0.015528919511794897	90.70294784580499	FKBP1A;TGFBR2
Reactome_2016	Loss of Function of SMAD2/3 in Cancer Homo sapiens R-HSA-3304349	0.014789447154090378	90.70294784580499	SMAD4;TGFBR2
Reactome_2016	SMAD2/3 MH2 Domain Mutants in Cancer Homo sapiens R-HSA-3315487	0.01411719955617718	90.70294784580499	SMAD4;TGFBR2
Reactome_2016	Axon guidance Homo sapiens R-HSA-422475	0.013595626204364381	4.931422407150563	SPTA1;LAMA1;NUMB;DAB2IP;KRAS;SCN5A;CACNA1C;CACNA1H
Reactome_2016	L1CAM interactions Homo sapiens R-HSA-373760	0.015237450056933518	13.227513227513226	SPTA1;LAMA1;NUMB;SCN5A
Reactome_2016	Extracellular matrix organization Homo sapiens R-HSA-1474244	0.01609485405192296	6.730607437321218	COL18A1;COL5A1;LAMA1;DMD;HSPG2;PLEC
Reactome_2016	PKMTs methylate histone lysines Homo sapiens R-HSA-3214841	0.01593563478076249	23.80952380952381	KMT2D;KMT2C;SETD7
Reactome_2016	FCERI mediated MAPK activation Homo sapiens R-HSA-2871796	0.01667486318397409	6.590871642774757	SPTA1;MAP2K4;MAPK8;JUN;DAB2IP;KRAS
Reactome_2016	Retinoid metabolism and transport Homo sapiens R-HSA-975634	0.017116758822236202	22.675736961451246	GPC3;LRP2;HSPG2
Reactome_2016	Non-integrin membrane-ECM interactions Homo sapiens R-HSA-3000171	0.016526525759400473	22.675736961451246	LAMA1;DMD;HSPG2
Reactome_2016	Regulation of signaling by NODAL Homo sapiens R-HSA-1433617	0.022049411413331613	63.492063492063494	ACVR1B;ACVR2A
Reactome_2016	Activation of the AP-1 family of transcription factors Homo sapiens R-HSA-450341	0.021338140077417692	63.492063492063494	JUN;MAPK8
Reactome_2016	Metabolism of fat-soluble vitamins Homo sapiens R-HSA-6806667	0.0266263401544139	18.674136321195146	GPC3;LRP2;HSPG2
Reactome_2016	Ion homeostasis Homo sapiens R-HSA-5578775	0.025819481361855905	18.674136321195146	RYR1;RYR2;RYR3
Reactome_2016	Signaling by NOTCH Homo sapiens R-HSA-157118	0.0267546384026138	10.408534998698933	JUN;NUMB;TMED2;TP53
Reactome_2016	Defective EXT2 causes exostoses 2 Homo sapiens R-HSA-3656237	0.027606920329375256	52.910052910052904	GPC3;HSPG2
Reactome_2016	Defective EXT1 causes exostoses 1, TRPS2 and CHDS Homo sapiens R-HSA-3656253	0.026840061431337055	52.910052910052904	GPC3;HSPG2
Reactome_2016	TP53 Regulates Transcription of Caspase Activators and Caspases Homo sapiens R-HSA-6803207	0.026114654365625243	52.910052910052904	ATM;TP53
Reactome_2016	Assembly of collagen fibrils and other multimeric structures Homo sapiens R-HSA-2022090	0.0265274855994322	17.636684303350968	COL18A1;COL5A1;PLEC
Reactome_2016	Chromatin organization Homo sapiens R-HSA-4839726	0.028525764390006907	7.023458350891979	KMT2D;KMT2C;SETD7;ARID1A;SMARCA4
Reactome_2016	Chromatin modifying enzymes Homo sapiens R-HSA-3247509	0.027812620280256734	7.023458350891979	KMT2D;KMT2C;SETD7;ARID1A;SMARCA4
Reactome_2016	Pre-NOTCH Expression and Processing Homo sapiens R-HSA-1912422	0.028809181701548964	16.708437761069337	JUN;TMED2;TP53
Reactome_2016	ER to Golgi Anterograde Transport Homo sapiens R-HSA-199977	0.028287997198231156	9.693444807948625	SPTA1;DYNC1H1;MCFD2;TMED2
Reactome_2016	SUMOylation of transcription factors Homo sapiens R-HSA-3232118	0.030856870223677408	45.35147392290249	CDKN2A;TP53
Reactome_2016	MAP kinase activation in TLR cascade Homo sapiens R-HSA-450294	0.031185396424267472	15.873015873015873	MAP2K4;MAPK8;JUN
Reactome_2016	TP53 Regulates Transcription of DNA Repair Genes Homo sapiens R-HSA-6796648	0.03199788853886571	15.6128024980484	JUN;ATM;TP53
Reactome_2016	Cellular responses to stress Homo sapiens R-HSA-2262752	0.03432324003471067	5.1900869339561435	MAP2K4;MAPK8;JUN;CDKN2A;ATM;TP53
Reactome_2016	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition) Homo sapiens R-HSA-2173791	0.03707659154838205	39.682539682539684	FKBP1A;TGFBR2
Reactome_2016	JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1 Homo sapiens R-HSA-450321	0.03630416255779075	39.682539682539684	MAP2K4;MAPK8
Reactome_2016	Post-translational protein modification Homo sapiens R-HSA-597592	0.03828185995400805	4.265301770100234	SPTA1;DYNC1H1;MCFD2;HERC2;CDKN2A;TMED2;TP53
Reactome_2016	NCAM signaling for neurite out-growth Homo sapiens R-HSA-375165	0.04596292240193875	5.967299200381907	SPTA1;DAB2IP;KRAS;CACNA1C;CACNA1H
Reactome_2016	Fc epsilon receptor (FCERI) signaling Homo sapiens R-HSA-2454202	0.045085292443807996	4.822182037371911	SPTA1;MAP2K4;MAPK8;JUN;DAB2IP;KRAS
Reactome_2016	TRAF6 Mediated Induction of proinflammatory cytokines Homo sapiens R-HSA-168180	0.044771552381827354	13.227513227513226	MAP2K4;MAPK8;JUN
Reactome_2016	Signaling by TGF-beta Receptor Complex Homo sapiens R-HSA-170834	0.045707117754575796	13.04631441617743	FKBP1A;SMAD4;TGFBR2
Reactome_2016	Defective B3GALT6 causes EDSP2 and SEMDJL1 Homo sapiens R-HSA-4420332	0.045706316266977916	33.416875522138675	GPC3;HSPG2
Reactome_2016	Defective B4GALT7 causes EDS, progeroid type Homo sapiens R-HSA-3560783	0.04487529233485105	33.416875522138675	GPC3;HSPG2
Reactome_2016	Defective B3GAT3 causes JDSSDHD Homo sapiens R-HSA-3560801	0.044073947828871564	33.416875522138675	GPC3;HSPG2
Reactome_2016	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release Homo sapiens R-HSA-6803204	0.043300720673979075	33.416875522138675	ATM;TP53
Reactome_2016	Regulation of TP53 Activity through Methylation Homo sapiens R-HSA-6804760	0.04255415652442771	33.416875522138675	ATM;TP53
Reactome_2016	Transport to the Golgi and subsequent modification Homo sapiens R-HSA-948021	0.044188381702413584	7.838526357044875	SPTA1;DYNC1H1;MCFD2;TMED2
Reactome_2016	COPI-mediated anterograde transport Homo sapiens R-HSA-6807878	0.04883625036330559	12.210012210012211	SPTA1;DYNC1H1;TMED2
Reactome_2016	G2/M DNA damage checkpoint Homo sapiens R-HSA-69473	0.048035656095054675	12.210012210012211	HERC2;ATM;TP53
Reactome_2016	HS-GAG degradation Homo sapiens R-HSA-2024096	0.04869009760911616	30.23431594860166	GPC3;HSPG2
Reactome_2016	DNA Repair Homo sapiens R-HSA-73894	0.04933570525895662	5.56947925368978	MAPK8;HERC2;ATM;BRCA2;TP53
WikiPathways_2019_Human	Pancreatic adenocarcinoma pathway WP4263	5.798530758447317e-6	24.968789013732835	MAPK8;SMAD4;CDKN2A;KRAS;BRCA2;TP53;TGFBR2
WikiPathways_2019_Human	Integrated Breast Cancer Pathway WP1984	5.635901789327512e-6	16.819089666771784	SMAD4;JUN;KRAS;ATM;BRCA2;TP53;TGFBR2;SMARCA4
WikiPathways_2019_Human	DNA Damage Response (only ATM dependent) WP710	8.478265026712757e-6	20.2020202020202	MAPK8;SMAD4;JUN;CDKN2A;KRAS;ATM;TP53
WikiPathways_2019_Human	MAPK Signaling Pathway WP382	8.719376689170905e-6	11.614401858304296	MAP2K4;MAPK8;JUN;FLNA;KRAS;CACNA1C;TP53;CACNA1H;TGFBR2
WikiPathways_2019_Human	Chromosomal and microsatellite instability in colorectal cancer  WP4216	1.0433333411916277e-5	26.09262883235486	MAPK8;SMAD4;JUN;KRAS;TP53;TGFBR2
WikiPathways_2019_Human	Signaling Pathways in Glioblastoma WP2261	1.7495273285358852e-5	23.228803716608592	MAP2K4;CDKN2A;KRAS;ATM;BRCA2;TP53
WikiPathways_2019_Human	Calcium Regulation in the Cardiac Cell WP536	2.909310207168184e-5	14.914243102162565	RYR1;FKBP1A;RYR2;GNAS;CALM3;CACNA1C;RYR3
WikiPathways_2019_Human	Photodynamic therapy-induced AP-1 survival signaling. WP3611	2.9563214204460702e-5	31.746031746031747	MAP2K4;MAPK8;JUN;CDKN2A;TP53
WikiPathways_2019_Human	Hypothesized Pathways in Pathogenesis of Cardiovascular Disease WP3668	5.64200020415216e-5	50.79365079365079	MAPK8;SMAD4;FLNA;TGFBR2
WikiPathways_2019_Human	TGF-beta Signaling Pathway WP366	1.7369984407085697e-4	14.430014430014431	MAP2K4;MAPK8;SMAD4;JUN;TP53;TGFBR2
WikiPathways_2019_Human	Cell-type Dependent Selectivity of CCK2R Signaling WP3679	3.573919550838239e-4	73.26007326007327	RYR1;RYR2;RYR3
WikiPathways_2019_Human	Myometrial Relaxation and Contraction Pathways WP289	3.786625361757381e-4	12.210012210012211	RYR1;RYR2;JUN;GNAS;CALM3;RYR3
WikiPathways_2019_Human	ErbB Signaling Pathway WP673	3.6166878592444374e-4	17.44287458573173	MAP2K4;MAPK8;JUN;KRAS;TP53
WikiPathways_2019_Human	Epithelial to mesenchymal transition in colorectal cancer WP4239	3.618803704220749e-4	11.979634621144054	MAP2K4;MAPK8;SMAD4;KRAS;TP53;TGFBR2
WikiPathways_2019_Human	Hepatitis C and Hepatocellular Carcinoma WP3646	5.358010995569365e-4	25.915127955944282	MAPK8;JUN;SMAD4;TP53
WikiPathways_2019_Human	Canonical and Non-Canonical TGF-B signaling WP3874	5.789694564985249e-4	56.022408963585434	SMAD4;MAPK8;TGFBR2
WikiPathways_2019_Human	TGF-beta Receptor Signaling WP560	6.973971237074968e-4	23.515579071134624	FKBP1A;JUN;SMAD4;TGFBR2
WikiPathways_2019_Human	DNA IR-Double Strand Breaks (DSBs) and cellular response via ATM WP3959	7.08640638395296e-4	23.088023088023085	CDKN2A;ATM;BRCA2;TP53
WikiPathways_2019_Human	TP53 Network WP1742	6.916474064296174e-4	50.125313283208015	CDKN2A;ATM;TP53
WikiPathways_2019_Human	Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex WP3657	7.712824385288701e-4	47.61904761904762	SMAD4;ATM;SMARCA4
WikiPathways_2019_Human	Pathways Affected in Adenoid Cystic Carcinoma WP3651	0.0011777196525097518	19.536019536019538	KMT2C;ATM;ARID1A;TP53
WikiPathways_2019_Human	MAPK Cascade WP422	0.0022024391452625026	32.84072249589491	MAP2K4;JUN;KRAS
WikiPathways_2019_Human	PDGFR-beta pathway WP3972	0.002106680921555437	32.84072249589491	MAP2K4;MAPK8;JUN
WikiPathways_2019_Human	Extracellular vesicle-mediated signaling in recipient cells WP2870	0.0022381936629747084	31.746031746031747	SMAD4;KRAS;TGFBR2
WikiPathways_2019_Human	DNA IR-damage and cellular response via ATR WP4016	0.002230837633214832	15.873015873015873	HERC2;ATM;BRCA2;TP53
WikiPathways_2019_Human	Breast cancer pathway WP4262	0.0022581243495497292	10.30715316429602	JUN;KRAS;ATM;BRCA2;TP53
WikiPathways_2019_Human	Tumor suppressor activity of SMARCB1 WP4204	0.002197726828152708	30.721966205837173	CDKN2A;ARID1A;SMARCA4
WikiPathways_2019_Human	Alzheimers Disease WP2059	0.002298000290585723	15.299292407726144	CALM3;CACNA1C;TP53;RYR3
WikiPathways_2019_Human	Apoptosis WP254	0.002324224448270988	15.11715797430083	MAP2K4;JUN;CDKN2A;TP53
WikiPathways_2019_Human	Apoptosis Modulation and Signaling WP1772	0.0030613108662136583	13.954299668585383	MAPK8;JUN;CDKN2A;TP53
WikiPathways_2019_Human	TNF alpha Signaling Pathway WP231	0.0030899488881362186	13.802622498274673	MAP2K4;MAPK8;JUN;KRAS
WikiPathways_2019_Human	PDGF Pathway WP2526	0.0037030471421262527	24.420024420024422	MAP2K4;MAPK8;JUN
WikiPathways_2019_Human	ATM Signaling Pathway WP2516	0.0038732840172215747	23.80952380952381	JUN;ATM;TP53
WikiPathways_2019_Human	Bladder Cancer WP2828	0.003759363899067999	23.80952380952381	CDKN2A;KRAS;TP53
WikiPathways_2019_Human	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation WP314	0.004224371327631628	22.675736961451246	MAP2K4;MAPK8;JUN
WikiPathways_2019_Human	Senescence and Autophagy in Cancer WP615	0.004415129109270277	12.093726379440666	SMAD4;JUN;CDKN2A;TP53
WikiPathways_2019_Human	Thermogenesis WP4321	0.0047821933324860314	11.757789535567312	GNAS;KRAS;ARID1A;SMARCA4
WikiPathways_2019_Human	Focal Adhesion WP306	0.00495488975205351	8.01667468334135	MAPK8;JUN;RELN;LAMA1;FLNA
WikiPathways_2019_Human	Cell Cycle WP179	0.00676121215313022	10.582010582010582	SMAD4;CDKN2A;ATM;TP53
WikiPathways_2019_Human	IL-1 signaling pathway WP195	0.008204592128705866	17.316017316017316	MAP2K4;MAPK8;JUN
WikiPathways_2019_Human	Homologous recombination WP186	0.00857475549407927	48.840048840048844	ATM;BRCA2
WikiPathways_2019_Human	MFAP5-mediated ovarian cancer cell motility and invasiveness WP3301	0.008370594648982146	48.840048840048844	JUN;RYR3
WikiPathways_2019_Human	MET in type 1 papillary renal cell carcinoma WP4205	0.009373067087775142	16.142050040355127	MAPK8;JUN;KRAS
WikiPathways_2019_Human	Prader-Willi and Angelman Syndrome WP3998	0.010095590501567258	15.6128024980484	HERC2;CDKN2A;TP53
WikiPathways_2019_Human	miRNAs involved in DNA damage response WP1545	0.01047429857114798	42.32804232804233	ATM;TP53
WikiPathways_2019_Human	G1 to S cell cycle control WP45	0.011104282332622086	14.880952380952381	CDKN2A;ATM;TP53
WikiPathways_2019_Human	Oncostatin M Signaling Pathway WP2374	0.01136843356023779	14.652014652014653	MAPK8;KRAS;TP53
WikiPathways_2019_Human	Association Between Physico-Chemical Features and Toxicity Associated Pathways WP3680	0.011635612184754675	14.430014430014431	MAP2K4;MAPK8;JUN
WikiPathways_2019_Human	Non-small cell lung cancer WP4255	0.011398150711596416	14.430014430014431	CDKN2A;KRAS;TP53
WikiPathways_2019_Human	Histone Modifications WP2369	0.011667666694396133	14.21464108031272	KMT2D;KMT2C;SETD7
WikiPathways_2019_Human	RAC1/PAK1/p38/MMP2 Pathway WP3303	0.01194010718025629	14.005602240896359	MAPK8;KRAS;TP53
WikiPathways_2019_Human	Non-genomic actions of 1,25 dihydroxyvitamin D3 WP4341	0.013266001414000148	13.41381623071764	MAPK8;JUN;KRAS
WikiPathways_2019_Human	Arrhythmogenic Right Ventricular Cardiomyopathy WP2118	0.014663487608995282	12.87001287001287	RYR2;DMD;CACNA1C
WikiPathways_2019_Human	Prolactin Signaling Pathway WP2037	0.015538111314347682	12.531328320802004	MAPK8;JUN;FLNA
WikiPathways_2019_Human	BMP Signaling Pathway in Eyelid Development WP3927	0.015350935460522406	31.746031746031747	JUN;SMAD4
WikiPathways_2019_Human	EBV LMP1 signaling WP262	0.019954276552009986	27.605244996549345	MAPK8;PDLIM7
WikiPathways_2019_Human	Estrogen signaling pathway WP712	0.01960420152478174	27.605244996549345	JUN;GNAS
WikiPathways_2019_Human	Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling WP3612	0.020975136512385563	26.455026455026452	JUN;MAPK8
WikiPathways_2019_Human	miRNA regulation of p53 pathway in prostate cancer WP3982	0.020619625724040046	26.455026455026452	ATM;TP53
WikiPathways_2019_Human	Physiological and Pathological Hypertrophy  of the Heart WP1528	0.021994500833673596	25.396825396825395	MAPK8;JUN
WikiPathways_2019_Human	Androgen receptor signaling pathway WP138	0.022279166741637043	10.582010582010582	SMAD4;JUN;FLNA
WikiPathways_2019_Human	Corticotropin-releasing hormone signaling pathway WP2355	0.024050757238771887	10.240655401945725	MAPK8;GNAS;CACNA1H
WikiPathways_2019_Human	Nanoparticle-mediated activation of receptor signaling WP2643	0.02623358610757547	22.675736961451246	MAPK8;KRAS
WikiPathways_2019_Human	Wnt Signaling Pathway and Pluripotency WP399	0.030216223124895126	9.337068160597573	MAP2K4;JUN;TP53
WikiPathways_2019_Human	Toll-like Receptor Signaling Pathway WP75	0.030575732040521886	9.246417013407305	MAP2K4;MAPK8;JUN
WikiPathways_2019_Human	Signal transduction through IL1R WP4496	0.03462613349725771	19.24001924001924	MAPK8;JUN
WikiPathways_2019_Human	miRNA regulation of prostate cancer signaling pathways WP3981	0.03410932553461207	19.24001924001924	KRAS;TP53
WikiPathways_2019_Human	Signaling of Hepatocyte Growth Factor Receptor WP313	0.03563609026118379	18.674136321195146	MAPK8;JUN
WikiPathways_2019_Human	IL-5 Signaling Pathway WP127	0.0482412086447486	15.873015873015873	JUN;KRAS
